File,ID,Title,Requisito,Tipo,Prioridade,Complexidade,Status,Missing
Casos_de_Uso_Lote_28.md,UC-279,Criar habilidades de criaturas/monstros,,RF,,,Válido,
Casos_de_Uso_Lote_28.md,UC-280,Associar imagens a fichas de criaturas/monstros (ilustrações),,RF,Alta,Baixa,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_29.md,UC-281,Cadastrar fichas de itens/objetos (inventário),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-282,Associar itens/objetos a personagens (posse),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-283,Associar itens/objetos a locais (localização),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-284,Filtrar itens/objetos por personagem (inventário pessoal),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-285,Filtrar itens/objetos por local (tesouro/depósito),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-286,Criar propriedades/efeitos de itens/objetos,,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-287,Associar imagens a fichas de itens/objetos (ilustrações),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-288,Cadastrar fichas de eventos históricos (enciclopédia),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-289,Associar personagens a eventos históricos (participação),,RF,,,Válido,
Casos_de_Uso_Lote_29.md,UC-290,Associar locais a eventos históricos (palco do evento),,RF,Alta,Baixa,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_30.md,UC-291,Associar facções a eventos históricos (envolvimento/aliança),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-292,Filtrar eventos históricos por personagem (biografia histórica),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-293,Filtrar eventos históricos por local (histórico local),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-294,Filtrar eventos históricos por facção (participação política),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-295,Associar imagens a fichas de eventos históricos (ilustrações/cenas),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-296,Criar relatórios de inconsistências de timeline (violação lógica),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-297,Sugerir correções para inconsistências de timeline,,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-298,Habilitar modo de coautor (bloqueio de capítulo por usuário),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-299,Habilitar chat de coautores no documento (comentário em tempo real),,RF,,,Válido,
Casos_de_Uso_Lote_30.md,UC-300,Visualizar histórico de alterações por coautor,,RF,Alta,Alta,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_31.md,UC-301,Cadastrar funcionários,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-302,Gerenciar cargos e níveis salariais,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-303,Calcular folha de pagamento,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-304,"Gerenciar benefícios (vale, plano de saúde, etc.)",,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-305,Controlar férias e ausências,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-306,Registrar ponto/horas trabalhadas,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-307,Gerenciar processo de admissão,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-308,Gerenciar processo de desligamento,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-309,Avaliar desempenho de funcionários,,RF,,,Válido,
Casos_de_Uso_Lote_31.md,UC-310,Emitir holerite/contracheque,,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_32.md,UC-311,Gerenciar contratos de trabalho,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-312,Calcular impostos e encargos trabalhistas,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-313,Gerenciar referências bibliográficas,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-314,Anotar PDFs de artigos científicos,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-315,Extrair citações automaticamente de PDFs,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-316,"Gerar bibliografia em formatos (ABNT, APA, etc.)",,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-317,Vincular notas de pesquisa a fontes,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-318,Rastrear hipóteses e experimentos,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-319,Versionar datasets de pesquisa,,RF,,,Válido,
Casos_de_Uso_Lote_32.md,UC-320,Colaborar em revisão de literatura,,RF,Média,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_33.md,UC-321,Exportar conteúdo para LaTeX,,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-322,Registrar metodologia de pesquisa,,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-323,Gerenciar coautores e contribuições,,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-324,Formatar texto em formatos científicos variáveis,,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-325,Exportar textos em docx / criar notas atômicas (uma ideia por nota),,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-326,Linkar notas bidirecionalmente,,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-327,Criar mapa de conhecimento pessoal (zettelkasten),,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-328,Revisar notas periodicamente (spaced repetition),,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-329,Capturar conteúdo da web rapidamente (web clipper),,RF,,,Válido,
Casos_de_Uso_Lote_33.md,UC-330,Transformar notas soltas em nota permanente,,RF,Média,Baixa,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_34.md,UC-331,Criar índice de notas (MOC - Map of Content),,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-332,Sugerir notas relacionadas ao escrever,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-333,Documentar mecânicas de jogo,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-334,Documentar sistema de regras,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-335,Balancear atributos/estatísticas de personagens jogáveis,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-336,Documentar níveis/fases do jogo,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-337,Versionar regras de jogo,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-337,Simular resultado de combate/interação com base em regras,,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-339,"Documentar economia interna do jogo (itens, moedas, trocas)",,RF,,,Válido,
Casos_de_Uso_Lote_34.md,UC-340,Criar pauta de reunião,,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_35.md,UC-341,Registrar ata de reunião,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-342,Vincular decisões de reunião a tarefas geradas,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-343,Registrar participantes e responsabilidades definidas,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-344,Rastrear pendências (action items) até conclusão,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-345,Gerar resumo automático de reunião,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-346,Definir objetivos (OKRs) por time ou projeto,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-347,Vincular tarefas/sprints a objetivos estratégicos,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-348,Acompanhar progresso de metas ao longo do tempo,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-349,Gerar relatório de atingimento de metas,,RF,,,Válido,
Casos_de_Uso_Lote_35.md,UC-350,Revisar metas periodicamente (check-in),,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_36.md,UC-351,Integrar metas com avaliação de desempenho,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-352,Gerenciar portfólio de projetos,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-353,Visualizar status de múltiplos projetos em painel consolidado,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-354,Alocar recursos (pessoas/equipamentos) entre projetos,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-355,Rastrear custos por projeto,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-356,Gerar relatório de rentabilidade/lucratividade de projetos,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-357,Estimar prazos de entrega baseados em performance histórica,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-358,Gerenciar riscos de projetos,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-359,Mitigar riscos cadastrados,,RF,,,Válido,
Casos_de_Uso_Lote_36.md,UC-360,Criar canal de comunicação direta por projeto,,RF,Alta,Alta,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_37.md,UC-361,Enviar mensagens de texto (chat),,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-362,Enviar mensagens de voz,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-363,Realizar chamadas de áudio,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-364,Realizar chamadas de vídeo,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-365,Compartilhar tela durante chamadas,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-365,Gravar chamadas,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-367,Transcrever chamadas gravadas automaticamente,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-368,Criar salas de reunião virtuais,,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-369,"Moderar salas de reunião (mutar, expulsar, etc.)",,RF,,,Válido,
Casos_de_Uso_Lote_37.md,UC-370,Compartilhar arquivos no chat,,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_38.md,UC-371,Gerenciar permissões de acesso a arquivos,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-372,Buscar mensagens/arquivos no histórico do chat,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-373,Criar canais de anúncio (apenas administradores postam),,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-374,Integrar chat com tarefas e sprints,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-375,Receber notificações de atualização de tarefas no chat,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-376,Gerenciar calendário de equipe,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-377,Agendar reuniões e eventos no calendário,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-378,"Integrar calendário com ferramentas externas (Google Calendar, Outlook)",,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-379,Visualizar disponibilidade de membros da equipe,,RF,,,Válido,
Casos_de_Uso_Lote_38.md,UC-380,Sincronizar fusos horários de membros da equipe,,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_39.md,UC-381,Gerenciar orçamento financeiro do projeto,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-382,Registrar receitas/faturamentos,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-383,Registrar despesas/custos,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-384,Categorizar transações financeiras (DRE),,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-385,Fluxo de caixa do projeto,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-386,Emitir notas fiscais automaticamente,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-387,Integrar financeiro com contas bancárias (via API / Open Finance),,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-388,Reconciliação bancária automática,,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-389,"Gerar relatórios financeiros (DRE, Balanço, etc.)",,RF,,,Válido,
Casos_de_Uso_Lote_39.md,UC-390,Alertar sobre desvios orçamentários,,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_40.md,UC-391,Gerenciar contas a pagar e a receber,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-392,Prever fluxo de caixa futuro,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-393,Gerenciar notas de rodapé de textos,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-394,Criar referências cruzadas entre capítulos,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-395,"Estruturar enredo em atos (estrutura de 3 atos, etc.)",,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-396,Definir jornada do herói (etapas),,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-397,Gerenciar arcos dramáticos por personagem,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-398,Visualizar tensão/ritmo dramático da história (gráfico),,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-399,Associar trilha sonora/música a cenas,,RF,,,Válido,
Casos_de_Uso_Lote_40.md,UC-400,"Exportar roteiro no formato padrão (Courier, etc.)",,RF,Alta,Alta,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_41.md,UC-401,Sugerir subversão de tropo identificado,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-402,Catalogar tropos usados por obra/universo,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-403,Criar sandbox de teste isolado do universo canônico,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-404,Testar alteração hipotética sem afetar dados originais,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-405,"Comparar resultado do ""e se"" com o universo canônico",,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-406,Promover resultado do sandbox para o universo real,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-407,Identificar padrões recorrentes entre projetos diferentes,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-408,Alertar personagem/tema muito similar já usado em outro projeto,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-409,Sugerir cruzamento de universos (crossover) baseado em compatibilidade,,RF,,,Válido,
Casos_de_Uso_Lote_41.md,UC-410,"Gerar relatório de ""estilo autoral"" com base em todos os projetos",,RF,Média,Alta,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_42.md,UC-411,Sugerir trilha sonora baseada no tom emocional da cena,,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-412,Gerar playlist automática por capítulo/humor,,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-413,Associar som ambiente a local do universo,,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-414,Salvar automaticamente sem perda de progresso em caso de queda de conexão (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-415,Criptografar dados sensíveis em trânsito (HTTPS/TLS) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-416,Criptografar dados sensíveis em repouso (banco de dados) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-417,Realizar backup periódico automático dos dados (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-418,Garantir isolamento de dados entre usuários/projetos (multi-tenancy seguro) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-419,"Estar disponível pelo menos 99,5% do tempo (uptime) (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_42.md,UC-420,"Validar e sanitizar todas as entradas para evitar injeção de código (SQL Injection, XSS) (RNF)",,RF,Crítica,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_43.md,UC-421,Autenticar todas as requisições sensíveis via token seguro (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-422,Limitar tentativas de login para evitar ataques de força bruta (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-423,Permitir recuperação de dados em caso de falha catastrófica (disaster recovery) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-424,"Responder a ações críticas (salvar, editar) em menos de 1 segundo (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-425,Suportar pelo menos X usuários simultâneos sem degradação perceptível de performance (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-426,Carregar a interface principal em menos de 3 segundos (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-427,Escalar horizontalmente conforme aumento de usuários/dados (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-428,Manter consistência dos dados em edição colaborativa em tempo real (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-429,"Ser responsivo (funcionar bem em desktop, tablet e mobile) (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_43.md,UC-430,"Ser compatível com os principais navegadores (Chrome, Firefox, Safari, Edge) (RNF)",,RF,Alta,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_44.md,UC-431,Permitir uso funcional mesmo com internet instável (modo offline básico) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-432,Seguir princípios de acessibilidade (WCAG) para leitores de tela e navegação por teclado (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-433,Possuir versionamento de API para evitar quebra de integrações existentes (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-434,Registrar logs de erro para diagnóstico rápido de falhas (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-435,Isolar falhas de módulos de IA sem derrubar o restante da aplicação (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-436,"Processar tarefas pesadas (IA, importação em lote) de forma assíncrona sem travar a interface (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-437,Ter código modular e testável (arquitetura desacoplada) (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-438,Possuir cobertura de testes automatizados nas funcionalidades críticas (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-439,Permitir deploy contínuo sem downtime perceptível (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_44.md,UC-440,Manter documentação técnica atualizada da arquitetura (RNF),,RF,Média,Média,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_45.md,UC-441,Seguir um design system consistente em toda a interface (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-442,Permitir customização de tema (claro/escuro) sem impacto de performance (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-443,Garantir que buscas retornem resultados relevantes em menos de 2 segundos (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-444,Suportar internacionalização (i18n) para múltiplos idiomas de interface (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-445,"Monitorar uso de recursos (CPU, memória, armazenamento) com alertas automáticos (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-446,Permitir rollback rápido em caso de deploy com falha (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-447,Seguir padrões de conformidade legal (LGPD/GDPR) para dados pessoais (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-448,"Permitir customização visual avançada (ícones, cores, fontes) sem impacto em outras funcionalidades (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-449,Oferecer exportação de dados em múltiplos formatos com qualidade visual consistente (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_45.md,UC-450,Manter compatibilidade retroativa com versões antigas de exportação/importação (RNF),,RF,Média,Alta,Incompleto,"Prioridade, Complexidade"
Casos_de_Uso_Lote_46.md,UC-451,Permitir integração futura com plugins de terceiros sem reescrita do núcleo (RNF),,RF,,,Válido,
Casos_de_Uso_Lote_46.md,UC-452,"Otimizar uso de armazenamento (compressão de imagens, textos) (RNF)",,RF,,,Válido,
Casos_de_Uso_Lote_46.md,UC-453,Oferecer sugestões de performance ao usuário (RNF),,RF,Baixa,Baixa,Incompleto,"Prioridade, Complexidade"
